id,nhogar,miembro,comuna,dominio,edad,sexo,parentes_2,p5_2,p6_a,p6_b,estado,categori,t13,t14,t18,t28,t29,t29a,t30,sem_hs,t33,t34,t35,t37_cod_2,t37_coda_2,t38,t39,t40,t41_cod_2,t47,t48,t51_bis,i1,i4,i6_3,i10,i11,codioph,ioph_2,codioph_neto,ioph_neto_2,codios,ios_2,codioa,ioa_2,codlab,inglab_2,codi3_1x,i3_1x_2,codi3_2x,i3_2x_2,codi3_8x,i3_8x_2,codi3_est,i3_est_2,codi3_otr,i3_otr_2,codnolab,ingnolab_2,coding,ingtot_2,codi_tot,itfb_2,ipcfb_2,e2,e4,e6,e8,e12,e13,e14,edad_30,nivel,aesc,m1,m1_2,m2_anio,m3_anio,tipcob2_2,sn1_1,sn1_7,sn1_2,sn1_3,sn1_4,sn1_5,s8,sn14,sn16,s28,s29,fexp,sexotexto
39,1,3,1,inquilinatos hoteles inmuebles tomados,1,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11000,2750,3,0,0,0,No corresponde,0,0,1,8,0,3,3,0,2016,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,82,mujer
39,1,4,1,inquilinatos hoteles inmuebles tomados,0,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11000,2750,3,0,0,0,No corresponde,0,0,888,8,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,82,mujer
40,1,1,8,villas emergencia,20,varon,1,1,95,95,ocupado,3,0,0,0,0,0,0,1,66,2,0,1,4502,3,2,2,2,56314,0,0,3,1,0,2,0,0,1,4800,1,4800,0,0,2,0,1,4800,2,0,2,0,2,0,2,0,2,0,2,0,1,4800,1,7830,3915,2,0,0,0,Secundario/ medio común,2,2,20,4,9,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,0,0,36,varon
40,1,2,8,villas emergencia,18,mujer,2,1,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,3030,2,0,1,3030,1,3030,1,7830,3915,2,0,0,0,Secundario/ medio común,2,3,18,4,10,1,1,0,1,1,2,2,2,2,2,2,2,0,Excelente,2,0,36,mujer
41,1,1,1,villas emergencia,20,mujer,1,1,95,95,ocupado,3,0,0,0,0,0,0,1,37,2,0,2,8600,7,2,2,2,56314,0,0,3,1,0,2,0,0,1,4800,1,4800,0,0,2,0,1,4800,2,0,2,0,2,0,1,842,2,0,1,842,1,5642,9,5942,1981,2,0,0,0,Secundario/ medio común,2,3,19,4,10,5,5,2006,2006,1,2,2,2,2,2,2,2,0,Bueno,1,1,60,mujer
41,1,2,1,villas emergencia,25,varon,2,1,0,0,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,300,9,300,2,0,2,0,2,0,2,0,2,0,2,0,9,300,9,5942,1981,2,0,0,0,Secundario/ medio común,2,3,25,4,10,3,3,0,1998,1,2,2,2,2,2,2,2,0,Bueno,0,0,60,varon
41,1,3,1,villas emergencia,1,mujer,3,0,2,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5942,1981,3,0,0,0,No corresponde,0,0,1,8,0,1,1,0,1,1,2,2,2,2,2,2,2,0,Bueno,0,0,60,mujer
42,1,1,3,inquilinatos hoteles inmuebles tomados,20,varon,1,1,95,95,ocupado,3,0,0,0,0,0,0,1,54,2,0,2,4803,3,2,2,2,30314,0,0,3,1,0,2,0,0,1,7000,1,7000,0,0,2,0,1,7000,2,0,2,0,2,0,2,0,2,0,2,0,1,7000,1,13500,6750,2,0,0,0,Secundario/ medio común,2,1,20,4,8,1,1,0,2012,1,2,2,2,2,2,2,2,0,Excelente,0,0,195,varon
42,1,2,3,inquilinatos hoteles inmuebles tomados,20,mujer,2,1,95,95,ocupado,3,0,0,0,0,0,0,1,25,1,1,2,4808,3,2,2,3,20323,0,0,1,1,0,2,0,0,1,6500,1,6500,0,0,2,0,1,6500,2,0,2,0,2,0,2,0,2,0,2,0,1,6500,1,13500,6750,2,0,0,0,Secundario/ medio común,1,0,19,5,12,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,2,0,195,mujer
43,1,1,7,villas emergencia,20,varon,1,1,95,95,ocupado,3,0,0,0,0,0,0,1,56,1,1,1,8101,5,2,5,2,56314,0,0,3,2,3,0,0,0,1,4500,1,4500,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,320,107,2,0,0,0,Secundario/ medio común,2,1,19,4,8,1,1,0,1,1,2,2,2,2,2,2,2,0,Bueno,0,0,58,varon
43,1,2,7,villas emergencia,21,mujer,2,1,95,95,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,1,320,2,0,1,320,1,320,1,320,107,1,1,10,3,No corresponde,0,0,21,4,9,1,1,0,1,1,2,2,2,2,2,2,2,0,Excelente,1,1,58,mujer
43,1,3,7,villas emergencia,1,varon,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320,107,3,0,0,0,No corresponde,0,0,0,8,0,1,1,0,1,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,58,varon
44,1,1,7,villas emergencia,20,mujer,1,1,95,95,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,1,1500,2,0,1,1500,1,1500,1,8500,2125,2,0,0,0,Secundario/ medio común,2,2,19,4,9,1,1,0,1,1,2,2,2,2,2,2,2,0,Bueno,1,1,78,mujer
44,1,2,7,villas emergencia,20,varon,2,1,95,95,ocupado,2,0,0,0,0,0,0,1,24,1,1,1,4502,3,2,1,1,56114,2,0,0,0,0,0,2,0,1,7000,1,7000,0,0,2,0,1,7000,2,0,2,0,2,0,2,0,2,0,2,0,1,7000,1,8500,2125,2,0,0,0,Primario común,1,0,20,3,7,1,1,0,1,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,78,varon
44,1,3,7,villas emergencia,1,mujer,3,0,2,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8500,2125,3,0,0,0,No corresponde,0,0,1,8,0,1,1,0,1,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,78,mujer
44,1,4,7,villas emergencia,28,varon,7,3,0,0,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,8500,2125,2,0,0,0,Secundario/ medio común,2,3,27,4,10,1,1,0,1,1,2,2,2,2,2,2,2,0,Bueno,0,0,78,varon
45,1,1,1,resto ciudad,20,varon,1,1,95,95,ocupado,3,0,0,0,0,0,0,2,73,2,0,1,5300,4,2,2,2,35323,0,0,3,1,0,2,0,0,1,8000,1,8000,1,700,2,0,1,8700,2,0,2,0,2,0,2,0,2,0,2,0,1,8700,1,11200,5600,2,0,0,0,Secundario/ medio común,2,3,19,4,10,1,1,0,1,2,1,2,2,2,2,2,1,1,Excelente,0,0,176,varon
45,1,2,1,resto ciudad,19,mujer,2,1,95,95,ocupado,3,0,0,0,0,0,0,1,24,2,0,2,9700,9,0,0,0,57314,0,0,3,1,0,2,0,0,1,2500,1,2500,0,0,2,0,1,2500,2,0,2,0,2,0,2,0,2,0,2,0,1,2500,1,11200,5600,2,0,0,0,Secundario/ medio común,1,0,19,5,12,1,1,0,2012,1,2,2,2,2,2,2,2,0,Muy bueno,2,0,176,mujer
46,1,1,9,resto ciudad,20,varon,1,1,95,95,ocupado,3,0,0,0,0,0,0,1,68,2,0,2,4803,3,2,3,3,80323,0,0,1,1,0,2,0,0,1,10000,1,10000,0,0,2,0,1,10000,2,0,2,0,2,0,2,0,2,0,2,0,1,10000,1,10000,2000,2,0,0,0,Secundario/ medio común,2,2,19,4,9,1,1,0,1,1,2,2,2,2,2,2,2,0,Excelente,0,0,298,varon
46,1,2,9,resto ciudad,21,mujer,2,1,95,95,inactivo,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,10000,2000,2,0,0,0,Secundario/ medio común,2,1,20,4,8,1,1,0,1,1,2,2,2,2,2,2,1,3,Excelente,1,1,298,mujer
46,1,3,9,resto ciudad,0,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000,2000,3,0,0,0,No corresponde,0,0,0,8,0,1,1,0,1,1,2,2,2,2,2,2,1,3,Excelente,0,0,298,mujer
46,1,4,9,resto ciudad,17,mujer,7,6,95,95,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,10000,2000,1,1,7,2,No corresponde,0,0,16,4,8,1,1,0,1,1,2,2,2,2,2,2,1,3,Excelente,1,1,298,mujer
46,1,5,9,resto ciudad,0,mujer,7,0,95,4,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000,2000,3,0,0,0,No corresponde,0,0,888,8,0,1,1,0,1,1,2,2,2,2,2,2,2,0,Excelente,0,0,298,mujer
46,2,1,9,resto ciudad,58,varon,1,5,0,0,ocupado,2,0,0,0,0,0,0,2,56,2,0,2,9602,8,2,5,1,50113,2,0,0,0,0,0,2,0,1,14000,1,14000,1,9000,2,0,1,23000,1,3000,2,0,2,0,2,0,2,0,1,3000,1,26000,1,26000,26000,2,0,0,0,Universitario,2,2,57,6,14,5,5,1986,1986,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,298,varon
47,1,1,6,resto ciudad,20,mujer,1,1,95,95,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,4804,3,2,2,3,20332,0,0,1,1,0,2,0,0,1,11000,1,11000,0,0,2,0,1,11000,2,0,2,0,2,0,2,0,2,0,2,0,1,11000,1,21000,10500,2,0,0,0,Universitario,2,11,19,6,12,5,5,2012,2016,2,1,2,2,2,2,2,2,0,Bueno,2,0,305,mujer
47,1,2,6,resto ciudad,19,varon,2,1,95,95,ocupado,3,0,0,0,0,0,0,1,58,2,0,2,4502,3,2,3,2,82313,0,0,3,1,0,2,0,0,1,10000,1,10000,0,0,2,0,1,10000,2,0,2,0,2,0,2,0,2,0,2,0,1,10000,1,21000,10500,2,0,0,0,Secundario/ medio común,2,4,19,4,11,6,6,0,2016,1,2,2,2,2,2,2,2,0,Bueno,0,0,305,varon
48,1,1,1,resto ciudad,21,mujer,1,6,95,95,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,1,10,3,No corresponde,0,0,20,4,9,1,1,0,1,1,2,2,2,2,2,2,2,0,Excelente,2,0,94,mujer
49,1,1,11,resto ciudad,21,mujer,1,3,95,95,desocupado,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,900,1,6000,1,6900,1,6900,1,6900,2300,1,1,10,2,No corresponde,0,0,20,4,8,2,2,0,2014,2,1,2,2,2,2,2,2,0,Bueno,1,2,641,mujer
49,1,2,11,resto ciudad,5,mujer,3,0,95,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6900,2300,1,1,2,0,No corresponde,0,0,5,1,0,2,2,0,2014,1,2,2,2,2,2,2,2,0,Excelente,0,0,641,mujer
49,1,3,11,resto ciudad,3,varon,3,0,95,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6900,2300,3,0,0,0,No corresponde,0,0,3,8,0,6,6,0,2014,2,1,2,2,2,2,2,2,0,Excelente,0,0,641,varon
50,1,1,4,villas emergencia,21,mujer,1,3,95,95,ocupado,3,0,0,0,0,0,0,1,18,1,1,1,4810,3,2,3,2,33314,0,0,3,1,0,2,0,0,1,2400,1,2400,0,0,2,0,1,2400,2,0,2,0,2,0,1,700,2,0,1,700,1,3100,1,3100,3100,1,1,10,3,No corresponde,0,0,21,4,9,6,6,0,1995,1,2,2,2,2,2,2,2,0,Bueno,2,0,244,mujer
51,1,1,11,resto ciudad,21,varon,1,6,95,2,ocupado,3,0,0,0,0,0,0,1,50,2,0,2,2202,1,2,3,3,34323,0,0,3,1,0,2,0,0,9,7000,9,7000,0,0,2,0,9,7000,2,0,2,0,2,0,2,0,2,0,2,0,9,7000,9,7000,3500,1,1,12,2,No corresponde,0,0,21,6,13,1,1,0,1,1,2,2,2,2,2,2,2,0,Bueno,0,0,600,varon
51,1,2,11,resto ciudad,56,mujer,6,3,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,9,7000,3500,2,0,0,0,Universitario,1,0,56,7,17,1,1,0,1,4,2,2,2,1,2,2,2,0,Excelente,1,3,600,mujer
52,1,1,12,resto ciudad,21,mujer,1,6,95,95,ocupado,3,0,0,0,0,0,0,2,12,2,0,2,9301,8,2,2,2,41312,0,0,3,1,0,2,0,0,1,2100,1,2100,2,0,2,0,1,2100,2,0,2,0,2,0,2,0,2,0,2,0,1,2100,1,12100,6050,1,1,12,3,No corresponde,0,0,20,6,14,3,3,0,2013,2,1,2,2,2,2,2,2,0,Excelente,2,0,417,mujer
52,1,2,12,resto ciudad,25,mujer,7,6,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,8401,6,1,2,4,42331,0,0,1,2,3,0,0,0,1,18000,1,18000,0,0,2,0,2,0,2,0,2,0,1,10000,2,0,2,0,1,10000,1,10000,1,12100,6050,1,3,14,1,No corresponde,0,0,24,7,17,3,3,0,2008,2,1,2,2,2,2,2,2,0,Excelente,2,0,417,mujer
53,1,1,2,resto ciudad,21,mujer,1,6,95,95,ocupado,3,0,0,0,0,0,0,1,4,1,1,2,9301,8,3,2,4,41312,0,0,3,2,3,0,0,0,1,500,1,500,0,0,2,0,2,0,2,0,2,0,1,200,2,0,2,0,1,200,1,200,1,3400,1700,1,2,12,2,No corresponde,0,0,20,6,13,2,2,0,2016,2,1,2,2,2,2,2,2,0,Excelente,2,0,194,mujer
53,1,2,2,resto ciudad,19,varon,7,6,95,95,inactivo,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,1,3000,2,0,2,0,1,200,2,0,2,0,1,200,1,3200,1,3400,1700,1,3,13,1,No corresponde,0,0,18,6,12,2,2,0,2016,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,194,varon
54,1,1,2,resto ciudad,21,mujer,1,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,9,12000,2,0,2,0,9,12000,9,12000,9,12000,12000,1,1,13,2,No corresponde,0,0,21,6,13,3,3,0,2013,2,1,2,2,2,2,2,2,0,Excelente,2,0,194,mujer
54,2,1,2,resto ciudad,22,mujer,1,6,95,95,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,8401,6,1,2,4,10332,0,0,1,1,0,2,0,0,1,7000,1,7000,0,0,2,0,1,7000,2,0,2,0,2,0,2,0,2,0,2,0,1,7000,1,7000,7000,1,1,13,2,No corresponde,0,0,22,6,13,2,2,0,2012,2,1,2,2,2,2,2,2,0,Muy bueno,2,0,194,mujer
55,1,1,13,resto ciudad,21,varon,1,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,15000,2,0,2,0,1,15000,1,15000,1,45000,15000,1,3,13,3,No corresponde,0,0,20,6,14,4,4,2014,2014,1,2,2,2,2,2,2,2,0,Excelente,0,0,308,varon
55,1,2,13,resto ciudad,21,varon,8,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,15000,2,0,2,0,1,15000,1,15000,1,45000,15000,1,3,13,3,No corresponde,0,0,21,6,14,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,0,0,308,varon
55,1,3,13,resto ciudad,22,varon,8,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,15000,2,0,2,0,1,15000,1,15000,1,45000,15000,1,3,13,2,No corresponde,0,0,21,6,13,5,5,2004,2014,4,2,2,2,1,2,2,2,0,Excelente,0,0,308,varon
56,1,1,14,resto ciudad,21,varon,1,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,10000,2,0,2,0,1,10000,1,10000,9,47000,15667,1,1,13,3,No corresponde,0,0,21,6,14,3,3,0,2013,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,166,varon
56,1,2,14,resto ciudad,27,varon,7,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,8401,6,1,2,3,11331,0,0,1,1,0,2,0,0,9,15000,9,15000,0,0,2,0,9,15000,2,0,2,0,2,0,2,0,2,0,2,0,9,15000,9,47000,15667,1,3,14,1,No corresponde,0,0,27,7,17,1,1,0,2007,2,1,2,2,2,2,2,2,0,Excelente,0,0,166,varon
56,1,3,14,resto ciudad,27,mujer,8,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,8401,6,1,2,3,11331,0,0,1,1,0,2,0,0,9,22000,9,22000,0,0,2,0,9,22000,2,0,2,0,2,0,2,0,2,0,2,0,9,22000,9,47000,15667,2,0,0,0,Postgrado,1,0,27,7,19,3,3,0,9999,2,1,2,2,2,2,2,2,0,Excelente,2,0,166,mujer
57,1,1,14,resto ciudad,21,mujer,1,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,6000,2,0,2,0,1,6000,1,6000,1,6000,6000,1,1,13,3,No corresponde,0,0,20,6,14,3,3,0,2014,4,2,2,2,1,2,2,2,0,Excelente,2,0,366,mujer
58,1,1,12,resto ciudad,21,mujer,1,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,1,3,13,4,No corresponde,0,0,21,6,15,3,3,0,2013,3,2,1,2,2,2,2,2,0,Muy bueno,2,0,261,mujer
59,1,1,1,resto ciudad,21,varon,1,6,95,95,ocupado,3,0,0,0,0,0,0,1,3,1,1,1,6000,5,2,2,6,45312,0,0,3,2,4,0,0,0,2,0,2,0,0,0,2,0,2,0,2,0,2,0,1,6000,2,0,2,0,1,6000,1,6000,1,6000,6000,1,3,13,4,No corresponde,0,0,21,6,15,2,2,0,2016,2,1,2,2,2,2,2,2,0,Excelente,0,0,129,varon
60,1,1,2,resto ciudad,21,mujer,1,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,12000,2,0,2,0,1,12000,1,12000,1,12000,12000,1,3,13,5,No corresponde,0,0,21,6,16,3,3,0,2013,4,2,2,2,1,2,2,2,0,Muy bueno,2,0,245,mujer
61,1,1,3,resto ciudad,21,varon,1,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,7000,2,0,2,0,1,7000,1,7000,1,7000,7000,1,1,13,2,No corresponde,0,0,20,6,13,3,3,0,2014,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,351,varon
62,1,1,5,resto ciudad,21,mujer,1,6,95,95,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,10000,2,0,2,0,1,10000,1,10000,1,10000,10000,1,1,13,1,No corresponde,0,0,20,6,12,3,3,0,2014,4,2,2,2,1,2,2,2,0,Muy bueno,2,0,409,mujer
63,1,1,2,resto ciudad,21,mujer,1,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,4000,2,0,2,0,1,4000,1,4000,1,8000,4000,1,1,13,1,No corresponde,0,0,20,6,12,5,5,2014,2014,1,2,2,2,2,2,2,2,0,Muy bueno,2,0,190,mujer
63,1,2,2,resto ciudad,20,mujer,8,6,95,95,inactivo,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,4000,2,0,2,0,1,4000,1,4000,1,8000,4000,1,1,13,2,No corresponde,0,0,19,6,13,5,5,2015,2015,1,2,2,2,2,2,2,2,0,Muy bueno,2,0,190,mujer
64,1,1,1,resto ciudad,21,varon,1,1,95,95,ocupado,2,0,0,0,0,0,0,1,18,2,0,2,4811,3,2,1,1,30133,2,0,0,0,0,0,2,0,1,1500,1,1500,0,0,2,0,1,1500,2,0,2,0,1,10000,2,0,2,0,1,10000,1,11500,1,26500,13250,1,1,13,2,No corresponde,0,0,21,6,13,4,4,2013,2013,1,2,2,2,2,2,2,2,0,Bueno,0,0,129,varon
64,1,2,1,resto ciudad,20,mujer,2,1,95,95,ocupado,3,0,0,0,0,0,0,1,48,2,0,2,5601,3,2,2,2,20323,0,0,3,1,0,2,0,0,1,9000,1,9000,0,0,2,0,1,9000,2,0,2,0,1,6000,2,0,2,0,1,6000,1,15000,1,26500,13250,1,1,13,2,No corresponde,0,0,20,6,13,4,4,2013,2013,1,2,2,2,2,2,2,2,0,Bueno,2,0,129,mujer
65,1,1,2,resto ciudad,21,varon,1,6,95,95,ocupado,1,0,0,0,0,0,0,1,10,2,0,1,4808,3,2,4,3,6001,2,0,0,0,0,0,2,0,9,20000,9,20000,0,0,2,0,9,20000,2,0,2,0,2,0,2,0,2,0,2,0,9,20000,9,20000,20000,1,2,13,3,No corresponde,0,0,21,6,14,2,2,0,2013,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,279,varon
66,1,1,2,resto ciudad,21,mujer,1,6,95,95,ocupado,3,0,0,0,0,0,0,1,10,2,0,2,8501,7,1,2,4,41331,0,0,1,1,0,2,0,0,1,2000,1,2000,0,0,2,0,1,2000,2,0,2,0,9,5000,2,0,2,0,9,5000,9,7000,9,8000,4000,1,1,13,5,No corresponde,0,0,21,6,16,2,2,0,2013,4,2,2,2,1,2,2,2,0,Excelente,2,0,161,mujer
66,1,2,2,resto ciudad,21,mujer,8,6,95,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,9,1000,2,0,2,0,9,1000,9,1000,9,8000,4000,1,1,13,2,No corresponde,0,0,21,6,13,2,2,0,2013,4,2,2,2,1,2,2,1,1,Excelente,2,0,161,mujer
67,1,1,5,resto ciudad,21,varon,1,6,95,95,inactivo,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,5000,2,0,2,0,1,5000,1,5000,1,5000,5000,1,2,13,4,No corresponde,0,0,21,6,15,3,3,0,2013,2,1,2,2,2,2,2,2,0,Excelente,0,0,468,varon
68,1,1,2,resto ciudad,21,mujer,1,6,95,95,ocupado,3,0,0,0,0,0,0,1,25,2,0,1,9700,9,0,0,0,57314,0,0,3,1,0,2,0,0,1,3000,1,3000,0,0,2,0,1,3000,2,0,2,0,1,4000,2,0,2,0,1,4000,1,7000,1,22000,11000,1,2,13,2,No corresponde,0,0,21,6,13,3,3,0,2013,2,1,2,2,2,2,2,2,0,Regular,2,0,148,mujer
68,1,2,2,resto ciudad,24,mujer,7,6,95,95,ocupado,3,0,0,0,0,0,0,1,20,2,0,1,8401,6,1,2,4,11313,0,0,1,1,0,2,0,0,1,15000,1,15000,0,0,2,0,1,15000,2,0,2,0,2,0,2,0,2,0,2,0,1,15000,1,22000,11000,1,1,13,7,No corresponde,0,0,24,6,16,3,3,0,2011,2,1,2,2,2,2,2,2,0,Regular,2,0,148,mujer
69,1,1,1,resto ciudad,21,mujer,1,6,95,95,inactivo,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,10000,2,0,2,0,1,10000,1,10000,9,36000,12000,1,1,13,4,No corresponde,0,0,21,6,15,1,1,0,2013,4,2,2,2,1,2,2,2,0,Excelente,2,0,143,mujer
69,1,2,1,resto ciudad,20,mujer,7,6,95,95,ocupado,3,0,0,0,0,0,0,1,20,2,0,2,6400,5,2,2,4,20332,0,0,1,1,0,2,0,0,1,10000,1,10000,0,0,2,0,1,10000,2,0,2,0,1,10000,2,0,2,0,1,10000,1,20000,9,36000,12000,1,2,13,3,No corresponde,0,0,20,6,14,1,1,0,2014,4,2,2,2,1,2,2,2,0,Excelente,2,0,143,mujer
